episode,height,reward,steps,success,epsilon,actions_forward,actions_backward,actions_left,actions_right
15282,109.00767321734094,10.849381090678069,98,True,0.05,0,0,0,0
15283,117.54996455412561,5.291705293474508,118,True,0.05,7,4,1,4
15284,198.7932489242129,-3.769376505964881,151,False,0.05,6,7,0,0
15285,72.40679334538089,19.644159069028092,80,True,0.05,0,0,1,0
15286,194.45585605715058,-4.259034123010771,202,False,0.05,31,33,0,2
15287,162.93934411350898,6.027756579925164,122,True,0.05,0,0,0,0
15288,197.6442935816167,-4.653647924623484,279,False,0.05,68,69,2,3
15289,185.73850966513768,17.716023063094443,142,True,0.05,5,0,0,4
15290,144.05899976799168,13.782244556479064,122,True,0.05,1,2,1,3
15291,146.82926598331284,12.621735826867415,122,True,0.05,0,3,3,0
15292,78.14478815888927,14.431565421882956,96,True,0.05,6,6,2,0
15293,144.78631654466847,13.190480570736268,120,True,0.05,0,0,5,0
15294,199.47816380292687,-4.554065465871664,286,False,0.05,49,45,26,29
15295,191.38014638421964,12.188458123511483,145,True,0.05,3,7,0,0
15296,63.89677772358639,12.446990945029718,79,True,0.05,0,1,4,0
15297,147.33325113236083,8.173351948601638,118,True,0.05,2,0,0,0
15298,186.7551123753467,-3.6971046941171326,140,False,0.05,4,0,3,0
15299,79.82372254552385,15.439419625904975,88,True,0.05,1,4,0,0
15300,177.42910108002306,15.706425961349844,159,True,0.05,15,12,3,0
15301,115.14400969845683,8.572845083056121,105,True,0.05,2,0,0,2
15302,195.33891076554227,-5.610338264929283,343,False,0.05,66,67,38,36
15303,134.60941360161684,3.928389654405129,120,True,0.05,6,4,0,0
15304,165.47046043576273,9.309948313255669,129,True,0.05,0,2,0,3
15305,77.17920376889722,15.242934764468053,85,True,0.05,0,2,0,1
15306,141.4956855135509,17.981002625409467,121,True,0.05,6,0,1,0
15307,127.26510120058231,10.410528483484951,119,True,0.05,5,4,3,0
15308,163.15358820222906,11.226200408690174,127,True,0.05,0,0,0,4
15309,143.45989070766035,5.489801827169893,120,True,0.05,2,0,0,4
15310,183.46252176796568,14.416236611590266,145,True,0.05,0,0,6,8
15311,58.127768254197846,16.758428797249525,77,True,0.05,0,3,0,4
15312,185.04960071915437,-3.3262674608220983,131,False,0.05,0,0,0,0
15313,95.21799346323229,13.473489129496704,93,True,0.05,0,1,1,0
15314,154.86305436450607,6.871313394185721,123,True,0.05,2,0,2,0
15315,109.00562696551137,17.004006433120225,105,True,0.05,0,0,0,6
15316,67.05094902432421,10.818596562154752,77,True,0.05,1,0,1,0
15317,152.9471555946733,14.487531560402179,128,True,0.05,0,6,3,0
15318,53.84635349811052,10.47993404010536,134,True,0.05,21,21,14,11
15319,67.33290737451335,17.800079451272882,79,True,0.05,3,0,0,0
15320,129.18078687713424,7.745865085635947,112,True,0.05,4,0,0,1
15321,57.1870188477902,16.065046908324376,72,True,0.05,0,1,0,1
15322,73.18394120642898,-3.3696308463738376,82,False,0.05,1,0,0,2
15323,67.08096638034993,6.538673653809395,78,True,0.05,0,1,2,0
15324,101.57283292554906,9.14888993196375,100,True,0.05,1,1,0,4
15325,115.90353798855864,16.752672031025796,104,True,0.05,0,1,0,1
15326,154.54792346266765,5.683922185857218,123,True,0.05,0,3,1,0
15327,73.84149748814937,13.54560812116279,96,True,0.05,5,3,3,5
15328,158.9313552834522,6.692144435707442,122,True,0.05,0,0,1,0
15329,176.35158438627724,6.293003111804907,135,True,0.05,3,0,4,0
15330,163.9213159222885,13.081349816667547,125,True,0.05,0,2,0,0
15331,66.6531993745273,20.661010389827872,83,True,0.05,0,3,4,0
15332,96.88651863199264,14.04119919860308,93,True,0.05,1,0,0,0
15333,178.72788395597388,12.494256532642186,129,True,0.05,0,0,0,0
15334,189.40120861838713,-3.822730815364088,162,False,0.05,9,8,4,7
15335,64.50695579717774,13.061470525388096,76,True,0.05,2,0,0,0
15336,187.35373746079878,17.73721868356288,140,True,0.05,2,0,0,4
15337,76.04667444599119,16.000459255557935,85,True,0.05,2,0,2,0
15338,112.91748404732562,15.891807995805195,106,True,0.05,0,1,0,5
15339,82.79532620280713,9.51542844055629,89,True,0.05,0,3,2,0
15340,170.63674014801717,11.45255483391571,130,True,0.05,3,0,1,0
15341,76.11237861208994,16.871982419752996,85,True,0.05,0,2,2,0
15342,199.1914853549314,9.925387003115011,139,True,0.05,0,2,0,0
15343,110.29514940257816,10.150106382166692,101,True,0.05,0,0,2,0
15344,62.82695463280646,12.269990659275734,105,True,0.05,5,4,12,11
15345,102.4678663263939,19.66045522941341,97,True,0.05,0,0,1,0
15346,148.1246357513015,14.291943254092965,123,True,0.05,3,0,0,3
15347,61.36310017447438,18.62836334031354,74,True,0.05,2,0,0,0
15348,172.1257470345662,16.466475838077958,140,True,0.05,4,4,5,0
15349,193.09757431018377,10.772551675983788,136,True,0.05,1,0,0,0
15350,53.22842904659683,15.186047285401267,68,True,0.05,1,0,0,0
15351,82.4549687621534,14.464755457524406,89,True,0.05,0,2,0,2
15352,199.39209100633624,12.353518889569587,148,True,0.05,0,4,0,6
15353,168.7607761793887,16.167672178551783,132,True,0.05,1,1,4,0
15354,100.95057266908739,-3.4013328284692825,97,False,0.05,1,1,0,1
15355,92.37568080803632,18.32887330875462,96,True,0.05,1,0,5,0
15356,90.585389093159,14.181673995029477,94,True,0.05,0,1,4,0
15357,104.06593223046619,8.849974432541844,99,True,0.05,3,0,0,0
15358,109.96980801378501,12.0133445139632,105,True,0.05,4,0,2,0
15359,81.7494004554764,7.725245730867293,89,True,0.05,0,4,0,1
15360,72.51683576887407,16.795052040382863,84,True,0.05,2,0,3,0
15361,77.26338274047959,15.930341827489801,90,True,0.05,4,0,4,0
15362,90.67151475373153,14.280472448213718,92,True,0.05,0,0,3,0
15363,158.8606533775736,18.41163170949387,123,True,0.05,0,0,0,1
15364,119.0029703526962,15.985314302484465,110,True,0.05,2,0,0,5
15365,166.1833588805273,13.161021528954008,127,True,0.05,0,0,1,2
15366,54.97591882836173,-3.253579905286829,115,False,0.05,5,4,19,19
15367,152.60260419064446,18.555748439753607,129,True,0.05,0,0,2,8
15368,185.08299613596913,7.0373616072571945,145,True,0.05,3,7,3,1
15369,90.34107282009691,7.850426542614974,91,True,0.05,2,0,0,1
15370,148.04634004346374,-3.287222798264567,119,False,0.05,1,0,0,2
15371,169.53159274044694,8.675905827782202,130,True,0.05,1,0,0,4
15372,146.66198667378106,11.854385640381457,123,True,0.05,4,0,0,3
15373,155.79301105496242,3.1688685313310483,134,True,0.05,3,5,4,3
15374,123.81035595754557,14.439816953392754,131,True,0.05,0,2,11,12
15375,164.901168843114,8.576892356384922,127,True,0.05,0,4,0,0
15376,149.56915204271567,15.028497400674798,118,True,0.05,1,0,0,0
15377,107.48064234376714,13.823184433323517,100,True,0.05,0,2,0,0
15378,70.92809556097387,11.508608434199306,81,True,0.05,0,2,0,1
15379,185.37064304812375,14.148024415880295,141,True,0.05,0,3,6,0
15380,161.64326723363916,12.157507967523088,129,True,0.05,0,5,2,0
15381,53.49598507858705,15.97315077815386,73,True,0.05,0,4,0,2
15382,64.03436194252771,17.406926762871166,75,True,0.05,0,0,1,0
15383,140.75182293411947,17.12022308333191,122,True,0.05,6,0,0,2
15384,55.546598794550754,18.85237648537564,68,True,0.05,0,0,0,0
15385,128.19037184884968,16.9462386473903,113,True,0.05,1,0,0,4
15386,58.50801339386469,16.414005423153856,73,True,0.05,2,0,1,0
15387,62.51848880704263,-5.238812829870708,332,False,0.05,80,81,48,51
15388,50.137307269472615,13.40238209491553,73,True,0.05,4,3,1,0
15389,80.72268115138554,18.698716975746873,86,True,0.05,2,0,0,0
15390,195.12357402976215,-3.7507075427536267,182,False,0.05,12,13,9,12
15391,122.48443703363624,10.747517240677817,107,True,0.05,0,0,0,2
15392,158.6181344353153,13.042809478439363,124,True,0.05,0,0,0,3
15393,106.78644948719466,13.446484540355158,105,True,0.05,4,0,0,4
15394,145.8406432015232,15.065070947425538,125,True,0.05,4,0,5,0
15395,180.52398953912154,-3.5700239753327425,130,False,0.05,0,0,0,0
15396,72.3367280106265,12.110165914396875,88,True,0.05,3,0,1,5
15397,72.86829556493876,10.286220251245712,83,True,0.05,1,2,1,0
15398,88.84478705657625,6.111843853213481,112,True,0.05,10,12,2,0
15399,103.43475576727516,7.393205687562375,98,True,0.05,2,0,1,0
15400,193.86511803600368,15.515910488288245,182,True,0.05,23,19,0,4
15401,114.81091667424589,12.345456587072807,102,True,0.05,1,0,0,0
15402,125.29734343541554,5.690783958198973,110,True,0.05,3,0,1,0
15403,159.5642502461714,6.925366529510139,122,True,0.05,0,0,1,0
15404,181.67339128591323,12.691245877401835,139,True,0.05,4,3,0,1
15405,54.29695845341562,16.7414561069415,71,True,0.05,0,2,1,0
15406,72.72496000791654,8.55869300070748,84,True,0.05,2,1,0,2
15407,124.04447828387963,18.43569696454972,108,True,0.05,0,0,2,0
15408,113.06883933959517,8.848588478344334,104,True,0.05,2,0,0,2
15409,176.2987445262388,15.041952059657266,179,True,0.05,16,20,8,6
15410,75.68348200798745,6.372320055902111,85,True,0.05,1,1,3,0
15411,175.92227508808753,8.468647852870248,134,True,0.05,0,2,4,0
15412,123.80273144780605,7.62795773805606,110,True,0.05,0,2,3,0
15413,152.9456786067766,4.419204002857648,121,True,0.05,3,0,0,0
15414,88.31789350513941,19.270072980433437,92,True,0.05,0,2,2,0
15415,128.89113916875493,10.348710026140338,112,True,0.05,2,0,0,2
15416,108.28790631832442,19.435673524953412,106,True,0.05,0,5,3,0
15417,132.07342834044266,6.843332011679452,112,True,0.05,0,2,0,1
15418,187.18198132075383,10.711784783302274,135,True,0.05,2,0,0,0
15419,78.28134722410802,18.58682634671978,88,True,0.05,3,0,3,0
15420,86.9981962921483,13.251888027459003,91,True,0.05,2,0,2,0
15421,145.36214466557954,9.306856266473641,121,True,0.05,2,0,0,4
15422,80.65900310993177,16.008979786449075,85,True,0.05,0,0,1,0
15423,198.5611775265144,-3.7503785565524015,142,False,0.05,2,0,0,2
15424,91.83957578854458,8.86070156090975,91,True,0.05,0,0,0,2
15425,155.51403301601152,20.03345348432201,150,True,0.05,9,13,7,1
15426,125.06067985361675,8.661319604317901,111,True,0.05,0,1,1,3
15427,180.81310213716782,12.358427920455215,181,True,0.05,18,16,7,10
15428,63.51643458156536,14.62642974956383,75,True,0.05,0,0,1,0
15429,64.53954205972158,20.086557091149153,79,True,0.05,0,1,3,0
15430,97.6046424078609,7.580272477244883,92,True,0.05,0,0,0,0
15431,119.32624391091495,8.050848572691754,106,True,0.05,0,1,0,2
15432,141.5511779304935,9.254959318437463,117,True,0.05,0,4,0,0
15433,94.67105230001833,14.01456058496245,99,True,0.05,3,1,4,0
15434,121.48410836977575,13.335405485674647,106,True,0.05,2,0,0,0
15435,80.22582628420115,11.666902774275227,89,True,0.05,0,2,1,3
15436,87.77465665472786,18.4774782101139,93,True,0.05,1,0,4,0
15437,152.00332311362126,9.446765556562697,119,True,0.05,1,0,0,0
15438,105.13761250875996,10.0286465268923,99,True,0.05,0,1,2,0
15439,91.22281466323999,15.517221440691149,94,True,0.05,0,4,0,1
15440,170.52591841987004,11.924323408244392,131,True,0.05,4,0,0,1
15441,192.26863406325552,15.33481080781633,245,True,0.05,42,48,8,12
15442,75.47057825526349,16.11891575633313,80,True,0.05,0,0,0,0
15443,58.029370495880684,16.050438238429557,72,True,0.05,0,1,0,1
15444,179.74647311540676,18.768216932896014,142,True,0.05,5,0,5,1
15445,79.96999547007331,16.240312126578807,84,True,0.05,0,0,0,1
15446,157.9992374563389,6.558756777344329,121,True,0.05,1,0,0,0
15447,99.09463496059973,6.8542905996173475,98,True,0.05,0,1,0,4
15448,152.02148126536738,8.683072527690005,124,True,0.05,1,3,2,0
15449,76.88008114127297,11.965364730721575,86,True,0.05,3,0,2,0
15450,128.01923426605467,14.941525687115247,112,True,0.05,0,0,0,5
15451,136.76924517505392,10.98357745456143,115,True,0.05,0,0,0,4
15452,50.4952037284778,16.743703396039383,73,True,0.05,3,1,1,3
15453,125.8744322688769,12.648517781828836,110,True,0.05,0,2,2,0
15454,69.83560097154933,20.618567572502137,83,True,0.05,1,0,0,4
15455,61.60948861963365,-3.4906233923207752,72,False,0.05,0,0,0,0
15456,132.79429811290083,14.9786722119984,115,True,0.05,0,5,0,0
15457,85.56517312991718,10.468595728305761,91,True,0.05,4,0,0,1
15458,121.74844352049253,-3.498838328560926,110,False,0.05,2,0,0,3
15459,118.1856205175731,12.977279504569019,106,True,0.05,2,0,1,0
15460,126.4418339501714,13.09346161022205,111,True,0.05,0,3,1,0
15461,57.97380452100689,-2.781678831568948,80,False,0.05,3,3,0,4
15462,163.77725858629768,13.343025931515509,127,True,0.05,3,0,0,1
15463,121.48379164342732,12.800142568713524,105,True,0.05,0,1,0,0
15464,78.69360805670135,-3.2357757994821172,135,False,0.05,10,8,17,18
15465,70.96232772273605,16.819644765922803,80,True,0.05,0,1,0,1
15466,153.3380813564827,-3.718144132667519,198,False,0.05,26,26,15,13
15467,63.31038563416575,-3.081116887513696,105,False,0.05,12,17,1,2
15468,148.35507008790637,12.655096936156845,123,True,0.05,0,3,0,4
15469,69.68573440588382,10.199738148135228,82,True,0.05,0,0,2,3
15470,148.5794920254304,14.812594445649065,122,True,0.05,4,0,1,0
15471,153.09265107113225,18.756364738097105,126,True,0.05,0,4,3,0
15472,67.86945667481632,-3.2286575098703794,76,False,0.05,0,0,0,0
15473,159.19671779866462,8.82447273036825,123,True,0.05,0,2,0,0
15474,184.15547386256654,14.962383838158976,167,True,0.05,19,13,3,0
15475,144.06981387403874,10.113180541663715,119,True,0.05,1,1,3,0
15476,103.92813333600883,11.986856931945042,101,True,0.05,3,0,0,2
15477,156.1216782738356,6.077820582931699,121,True,0.05,0,0,2,0
15478,95.65586295162885,19.29106515871907,103,True,0.05,5,1,5,0
15479,97.21822262232301,8.728135907431081,94,True,0.05,0,1,0,1
15480,61.80227214192233,13.877182400431328,79,True,0.05,2,0,0,5
15481,52.96821044877134,-3.5117578749314746,68,False,0.05,0,0,1,0
15482,64.19740525065964,16.880842820690884,79,True,0.05,1,0,0,4
15483,101.25810209469904,14.097013931732066,97,True,0.05,2,0,1,0
15484,100.68676583167611,13.674755668507585,98,True,0.05,0,2,2,0
15485,55.676627295770395,-4.033639508152145,202,False,0.05,6,9,60,59
15486,149.7605148493098,11.16081821387185,121,True,0.05,3,0,1,0
15487,86.63910838915734,-3.071349315425219,113,False,0.05,14,12,1,0
15488,182.5719846506384,7.578756089405242,135,True,0.05,3,0,2,0
15489,53.429871971303726,13.842069601065326,72,True,0.05,1,0,0,4
15490,175.06196808282687,17.509760718217397,134,True,0.05,1,0,0,5
15491,172.9171187729013,12.953025149201022,131,True,0.05,2,0,0,2
15492,58.96637139535565,15.394885765478334,75,True,0.05,0,1,0,3
15493,137.60374656819258,13.383532563713974,118,True,0.05,0,6,0,0
15494,86.50901564257727,5.543102667961993,89,True,0.05,0,0,0,3
15495,141.88891031471678,10.475479508414987,117,True,0.05,0,2,0,2
15496,69.84653268086305,11.298863617252799,82,True,0.05,0,3,0,2
15497,190.92854716547652,13.5974116035956,145,True,0.05,4,0,1,6
15498,148.5118606147513,12.224705441791983,122,True,0.05,0,3,0,2
15499,155.38113656059056,15.709081506551493,123,True,0.05,2,0,0,1
15500,154.90398604847329,10.416705978441332,129,True,0.05,0,4,1,5
15501,133.01689851615754,20.745116717288944,119,True,0.05,0,1,4,4
15502,186.50612239086794,-3.4100170594417447,134,False,0.05,2,0,0,0
15503,64.41094754123067,6.009254353835428,91,True,0.05,2,0,6,9
15504,83.76863609196624,9.369243381823411,91,True,0.05,4,0,0,2
15505,144.49813909655293,15.942856668444053,119,True,0.05,0,1,3,0
15506,63.84540622227601,7.477719139989031,83,True,0.05,3,1,5,1
15507,167.46327201422747,11.943802126483536,126,True,0.05,0,0,1,0
15508,127.19820817006439,15.231060295325443,109,True,0.05,1,0,1,0
15509,93.1415948066727,15.659953278694777,93,True,0.05,1,0,2,0
15510,115.55541808559535,14.590176154033433,111,True,0.05,4,0,0,5
15511,174.08626642433856,13.786592435786114,127,True,0.05,0,0,0,0
15512,177.56982594763429,-3.482677797646402,136,False,0.05,4,0,3,0
15513,182.6889783139319,14.506800189662986,138,True,0.05,5,1,0,1
15514,192.66878389717428,9.025326192151324,139,True,0.05,3,0,1,0
15515,159.6140078293846,6.8525265797243495,123,True,0.05,0,0,2,0
15516,180.72771866349336,-3.930313628199436,162,False,0.05,9,10,9,3
15517,118.0321866366239,6.1320636313332555,123,True,0.05,10,6,3,2
15518,151.36391427711112,7.880343617983618,123,True,0.05,0,4,0,2
15519,144.63782143823198,16.864774884489666,139,True,0.05,9,6,3,6
15520,143.8133657330626,19.69643535355875,143,True,0.05,5,3,8,12
15521,71.95432901863579,10.712841110409876,83,True,0.05,1,1,0,3
15522,129.28898443334435,18.31101066666356,116,True,0.05,4,0,4,0
15523,51.81520835878911,14.980783769188118,79,True,0.05,0,3,3,7
15524,61.64776873676484,12.212306427529978,73,True,0.05,0,1,0,0
15525,115.96136062559145,15.405950218398916,112,True,0.05,0,5,5,0
15526,135.2952041628625,17.18496260454667,118,True,0.05,0,4,3,0
15527,112.57736210683487,15.258986808867526,106,True,0.05,0,3,0,3
15528,51.08705755554298,7.282112965924886,144,True,0.05,30,31,10,8
15529,178.35705598271664,-5.818355154578836,337,False,0.05,53,49,56,49
15530,98.37057680100693,8.826632720811132,97,True,0.05,0,1,3,0
15531,100.81985813264896,18.08202540179712,99,True,0.05,1,0,0,3
15532,130.18560029070784,16.01366845980819,111,True,0.05,0,1,1,0
15533,91.08152806711698,7.272952433846787,93,True,0.05,0,2,0,2
15534,103.97488964292559,16.944030062833747,99,True,0.05,0,0,0,3
15535,191.51417161165168,-3.875644372525741,228,False,0.05,35,35,12,12
15536,109.33318161410907,17.953680135581198,104,True,0.05,4,0,0,1
15537,193.37280482716815,-3.776552466957004,140,False,0.05,1,0,2,1
15538,143.50713388132306,14.491434926844562,121,True,0.05,1,0,0,5
15539,58.60665827024855,14.983616332036279,75,True,0.05,0,1,4,0
15540,58.148239533330226,14.709100919147714,71,True,0.05,0,1,0,0
15541,87.58706228974543,13.088641909718449,90,True,0.05,2,0,1,0
15542,107.1444592629106,17.44743866230797,106,True,0.05,1,2,5,0
15543,157.69301660386859,9.518345747482439,126,True,0.05,2,0,4,0
15544,169.29871063046176,-3.5568322996037334,132,False,0.05,0,2,0,4
15545,128.82756074589932,13.759276063651312,117,True,0.05,1,3,0,5
15546,133.64716080914786,6.489788511019578,114,True,0.05,2,0,0,3
15547,197.17534004727165,10.902557888579958,145,True,0.05,5,3,0,0
15548,57.168266244808834,10.901220347796484,74,True,0.05,2,0,1,2
15549,127.93047457703716,8.800228828745242,109,True,0.05,2,0,0,0
15550,62.252717519263115,9.785187376031246,75,True,0.05,1,0,0,1
15551,148.5471995824708,10.662656762511709,117,True,0.05,0,1,0,0
15552,109.55573123420892,14.94623380204922,104,True,0.05,2,0,3,0
15553,53.50544944546196,10.232953652048556,75,True,0.05,0,4,4,0
15554,158.61546025579486,12.890167263538833,122,True,0.05,0,0,0,1
15555,128.58082503687456,4.984698671614944,110,True,0.05,2,0,1,0
15556,89.04833261503813,21.45569242047892,92,True,0.05,1,0,0,2
15557,181.76590949752466,16.714319341279694,138,True,0.05,2,0,0,5
15558,91.44103334824786,5.9743970489607205,94,True,0.05,0,2,3,0
15559,110.17683101818932,7.9406522201333685,101,True,0.05,0,2,0,0
15560,59.06390017275071,14.357296727424451,77,True,0.05,4,0,0,2
15561,59.700508192411064,9.475740228714875,90,True,0.05,9,7,3,0
15562,124.47155874436811,19.627867518948896,108,True,0.05,0,1,1,0
15563,61.190564708997215,9.012225995619508,75,True,0.05,0,2,0,1
15564,56.602259019578206,-2.8874745987931916,98,False,0.05,10,11,3,5
15565,154.0155881118188,14.644242998171531,126,True,0.05,0,0,6,1
15566,187.402032590044,4.055341467268259,143,True,0.05,1,0,4,6
15567,96.78619915285537,16.191788251687424,93,True,0.05,0,0,0,1
15568,60.15424058930385,10.179364461460214,104,True,0.05,0,0,18,15
15569,60.89024780861658,21.282543693443152,72,True,0.05,0,0,0,0
15570,164.16798436862072,8.75709581919759,132,True,0.05,3,1,0,5
15571,65.12891550210776,16.99301833990016,79,True,0.05,3,0,1,0
15572,166.79506803966433,18.97627856994593,150,True,0.05,7,1,7,10
15573,171.5485417871616,18.24260115280114,262,True,0.05,27,24,43,41
15574,61.30766530511117,19.787511060069416,77,True,0.05,1,0,4,0
15575,99.55568920128908,10.761809713822458,94,True,0.05,0,1,0,0
15576,74.17076082703855,9.338259623014721,84,True,0.05,0,2,0,2
15577,198.61245938090696,-3.7579707611873667,169,False,0.05,0,5,14,13
15578,64.50899549199305,16.713646471832867,82,True,0.05,5,0,0,3
15579,187.93098460537797,12.491526255455584,136,True,0.05,0,2,0,1
15580,144.2100397236186,10.117328550314008,120,True,0.05,0,4,0,2
15581,170.48165097330377,-4.14731875513873,167,False,0.05,15,20,0,5
15582,111.62560143121829,13.240607891629274,105,True,0.05,0,3,2,0
15583,138.24234465162328,6.167430999830225,116,True,0.05,2,0,2,0
15584,103.63271287844435,14.524537281149314,95,True,0.05,0,0,0,0
15585,67.14516384815055,13.033373292338666,78,True,0.05,0,0,2,0
15586,199.1386546607462,7.136219678820241,144,True,0.05,1,5,1,0
15587,145.78900456750137,-3.2823847090287543,115,False,0.05,0,0,0,0
15588,155.09535967155193,-4.12192011133257,244,False,0.05,56,53,6,10
15589,76.01362135168817,4.629354286610759,104,True,0.05,12,12,0,0
15590,192.85232920454717,8.634892007174082,143,True,0.05,2,1,4,1
15591,74.216496957102,17.95192336515396,83,True,0.05,2,0,0,1
15592,158.78188304265072,14.409999535521443,126,True,0.05,0,0,5,0
15593,160.55363912501326,17.69102043758516,128,True,0.05,2,1,0,3
15594,165.50827258204453,13.388845193328494,130,True,0.05,4,0,0,2
15595,143.44893769862315,6.1944720237656705,117,True,0.05,1,0,0,2
15596,161.19798081319203,13.62605429116426,127,True,0.05,1,0,4,0
15597,123.5921600397312,14.512347507382735,106,True,0.05,0,0,1,0
15598,63.49019012964071,16.303204046728432,75,True,0.05,1,0,0,0
15599,190.86589098657248,11.450310731355815,155,True,0.05,8,10,0,3
15600,54.51076295486391,3.9196147421560994,138,True,0.05,26,27,10,8
15601,121.51166643190405,7.717299960614325,105,True,0.05,0,1,0,0
15602,131.21766416483388,7.0647029928869225,111,True,0.05,1,0,2,0
15603,60.949628930811265,16.43895401860207,74,True,0.05,1,0,0,1
15604,113.49085151985318,-3.4082785733422503,100,False,0.05,0,0,0,0
15605,78.22129205065144,13.154099817894782,86,True,0.05,2,0,0,2
15606,73.86097919554197,11.360321752656409,85,True,0.05,0,2,3,0
15607,96.2500568991087,9.100712837050693,93,True,0.05,1,0,0,0
15608,139.91829309325016,10.63069172223349,117,True,0.05,2,0,2,0
15609,102.87281841994209,18.784161008193458,99,True,0.05,1,0,0,2
15610,157.46017528122164,10.838681232549916,126,True,0.05,5,0,1,0
15611,85.80461202227988,-3.224962968381849,91,False,0.05,0,2,0,3
15612,97.98004438900637,10.652237997373952,95,True,0.05,0,0,2,0
15613,62.96806703798754,17.781524706594343,80,True,0.05,0,3,3,1
15614,53.03365078883434,11.701725805713322,73,True,0.05,3,0,3,0
15615,179.60097911934997,15.147569212921926,136,True,0.05,0,3,3,0
15616,192.99063595441984,-3.4266501098195823,138,False,0.05,0,1,0,2
15617,113.22448563337144,13.13953305951566,105,True,0.05,4,0,1,0
15618,169.63323015687348,18.882815640066,144,True,0.05,1,6,5,6
15619,157.21792089833735,-3.4512618601545224,168,False,0.05,3,7,19,19
15620,199.9889031515223,16.462233721432774,143,True,0.05,1,0,4,0
15621,68.14709834117934,15.677287488340962,79,True,0.05,0,0,0,3
15622,97.97726806555104,7.371826526944959,92,True,0.05,0,0,0,0
15623,122.74040666758987,14.879760394805027,109,True,0.05,0,3,0,1
15624,134.63788723515154,14.165567899520079,114,True,0.05,0,3,0,1
15625,181.46566499729514,18.151291936305686,139,True,0.05,4,0,4,0
15626,157.4625658235957,9.756885439748219,125,True,0.05,0,2,0,3
15627,95.8348165352979,16.762537918396884,103,True,0.05,5,0,1,5
15628,66.33562577150315,21.10315901604291,82,True,0.05,0,2,4,0
15629,186.37747521159062,14.101804863350477,144,True,0.05,4,1,6,0
15630,195.7411680976955,14.197738924360642,146,True,0.05,7,0,0,3
15631,107.79280734145851,16.210730131834023,100,True,0.05,0,2,0,0
15632,170.91662178017967,17.589348087041706,133,True,0.05,2,0,4,0
15633,197.74633864051924,-3.625548662393445,189,False,0.05,21,18,5,9
15634,127.76717178254421,11.252934895613281,108,True,0.05,1,0,0,0
15635,152.54813411761336,7.759662715136789,120,True,0.05,0,0,2,0
15636,150.94830605159956,-4.001864517193001,150,False,0.05,0,2,15,15
15637,130.08663911494048,19.956767585448276,116,True,0.05,0,5,0,2
15638,194.04176601274023,9.322930696150197,143,True,0.05,3,0,5,0
15639,189.74879519155402,14.426441025377429,136,True,0.05,1,0,0,1
15640,187.24652905264028,14.287231438626323,194,True,0.05,28,29,2,2
15641,193.12576238568892,15.882959295367051,147,True,0.05,5,0,6,0
15642,150.6100773853944,17.977697681712222,121,True,0.05,0,0,0,3
15643,153.74979374065003,-3.7685673378867115,205,False,0.05,17,14,31,25
15644,98.26370039826733,13.071857399105339,99,True,0.05,1,0,4,1
15645,57.32655475012927,11.585973156173276,73,True,0.05,0,3,1,0
15646,116.3830478617899,14.64257543802392,103,True,0.05,0,1,0,0
15647,113.81747442602074,17.488203506025307,107,True,0.05,0,3,0,3
15648,119.72686015434945,15.905966358390403,109,True,0.05,0,1,0,4
15649,199.5787617384644,16.531445661453667,157,True,0.05,4,8,7,0
15650,148.5419520203806,11.703805499885274,124,True,0.05,4,1,3,0
15651,189.26309713744504,10.79697916427434,138,True,0.05,0,1,0,4
15652,154.15661364490734,13.183431377006272,126,True,0.05,4,0,2,1
15653,133.89978081244055,9.773525148341111,115,True,0.05,0,4,1,0
15654,155.79129742657346,7.205877962347227,122,True,0.05,2,0,0,1
15655,131.33228097089005,15.769281426305373,113,True,0.05,2,1,0,1
15656,92.79630592357384,20.856324415082327,96,True,0.05,2,0,0,3
15657,134.7257824767807,-3.194372777833872,130,False,0.05,9,9,1,1
15658,63.55363711463797,16.445737778703265,78,True,0.05,0,0,0,4
15659,74.81197135565522,11.500754522843916,85,True,0.05,0,1,4,0
15660,157.3505641529964,9.792853802168782,125,True,0.05,0,1,0,4
15661,134.8081852590754,6.301397158754347,110,True,0.05,0,0,0,0
15662,75.50011389134272,7.904103324990874,84,True,0.05,0,2,2,0
15663,165.67467210762558,12.045134663031531,127,True,0.05,1,0,2,0
15664,124.48902098127492,15.72354973853428,112,True,0.05,2,0,4,0
15665,113.01188806243269,11.640776675957685,102,True,0.05,2,0,0,0
15666,80.5267329377414,15.531637027016863,86,True,0.05,0,2,0,0
15667,139.23238156827932,18.51514056147737,145,True,0.05,11,16,5,0
15668,121.77022277552895,5.509402682321201,106,True,0.05,0,1,0,1
15669,118.1226022207641,9.001440545921461,106,True,0.05,0,2,2,0
15670,70.77712710255707,-3.280395373591613,79,False,0.05,1,0,0,0
15671,165.79231452488094,-3.260788040352813,149,False,0.05,14,9,3,0
15672,113.1830765422196,15.495787171563208,106,True,0.05,5,0,0,0
15673,191.72601651125922,-4.377618318028795,206,False,0.05,2,8,30,31
15674,67.04389689306703,14.539570272560706,82,True,0.05,0,3,3,0
15675,74.72403187123805,-3.5350926461339407,84,False,0.05,0,3,0,0
15676,180.4660852678474,-3.1313146518878834,129,False,0.05,0,0,0,0
15677,155.24966153930202,13.258721824373842,121,True,0.05,0,1,0,1
